layer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,0.10595703125,-0.0143280029296875,0.107177734375,0.070556640625,0.00301361083984375,0.2294921875,0.014862060546875,0.2802734375,-0.027252197265625,0.2578125,-0.056640625,-4.291534423828125e-06,0.010894775390625,0.1650390625,-0.00324249267578125,0.23388671875,0.031585693359375,0.0574951171875,0.181640625,0.04449462890625,0.0467529296875,0.02392578125,0.120849609375,0.079345703125,0.0517578125,0.02264404296875,0.2373046875,-0.0404052734375,0.032958984375,0.007049560546875,0.2255859375,-0.03466796875,0.18994140625,0.14453125,0.158203125,0.02203369140625,0.2607421875,0.21435546875,0.013427734375,0.078125
1,0.00438690185546875,0.013153076171875,0.00946807861328125,0.076171875,0.1064453125,0.005340576171875,0.15673828125,0.1533203125,-0.0008296966552734,0.2265625,-0.01171875,-0.021942138671875,0.029632568359375,0.007659912109375,0.123291015625,-0.0015144348144530998,0.066162109375,0.096923828125,-0.01971435546875,0.255859375,0.02301025390625,0.0360107421875,0.02215576171875,0.010009765625,0.070068359375,-0.029052734375,-0.077392578125,0.712890625,-0.00041580200195309995,0.580078125,-0.012908935546875,-0.0311279296875,-0.000579833984375,0.02606201171875,0.0140228271484375,-0.03106689453125,-0.0335693359375,-0.00159454345703125,0.01824951171875,0.00772857666015625
2,0.1484375,0.09912109375,0.01073455810546875,-0.00916671752929685,0.466796875,-0.014556884765625,-0.01629638671875,-0.007049560546875,-0.0230712890625,-0.048095703125,-0.00269317626953125,0.12255859375,0.018463134765625,0.017578125,-8.809566497800234e-05,-0.01263427734375,0.0025482177734375,-0.0667724609375,0.4072265625,0.0008316040039061999,0.1875,0.0931396484375,0.18603515625,0.0113525390625,-0.01416015625,0.02374267578125,-0.0621337890625,-0.0457763671875,0.0496826171875,0.17578125,0.00376510620117185,0.0006294250488281499,-0.134765625,0.00370025634765625,-0.03094482421875,0.17822265625,0.4599609375,-0.1474609375,0.22314453125,0.088134765625
3,0.13330078125,0.0667724609375,-0.00232696533203125,0.5068359375,0.085693359375,0.10693359375,-0.16845703125,0.0927734375,0.040771484375,0.04052734375,0.34375,0.1240234375,0.359375,0.345703125,0.2490234375,0.14794921875,0.01885986328125,0.06640625,-0.03326416015625,0.24853515625,0.08935546875,0.0063629150390625,0.011993408203125,0.10498046875,0.0002899169921875,0.056640625,0.22216796875,0.0104827880859375,0.07568359375,0.0462646484375,0.02203369140625,0.076416015625,0.0103302001953125,0.079833984375,0.02508544921875,0.0014877319335937,-0.03106689453125,0.12939453125,0.0056610107421875,0.33984375
4,0.13623046875,-0.00339508056640625,-0.0479736328125,0.099853515625,0.0631103515625,0.0360107421875,0.03118896484375,0.136474609375,0.16357421875,0.2197265625,0.0286865234375,0.00333786010742185,0.1982421875,-0.0810546875,-0.0438232421875,0.065673828125,0.074951171875,0.359375,-0.03759765625,-0.0123291015625,-0.0308837890625,0.071044921875,0.0614013671875,0.02978515625,0.043701171875,-0.0060577392578125,0.1416015625,0.08056640625,0.08984375,0.13720703125,0.3955078125,0.056640625,0.169921875,0.3037109375,0.083984375,0.068359375,-0.0061988830566406,0.0474853515625,0.1943359375,0.01593017578125
5,-0.0648193359375,2.84375,-0.0021209716796875,0.0004453659057617,-0.016082763671875,0.0474853515625,-0.00689697265625,0.0150146484375,-0.0012779235839844002,0.017730712890625,0.13671875,0.0002317428588867,0.011627197265625,0.015228271484375,0.0024871826171875,-0.00031280517578125,-0.01611328125,-0.01751708984375,-0.02362060546875,-0.03955078125,0.01055908203125,-0.00103712081909175,0.027587890625,0.01092529296875,-9.918212890625e-05,-0.3466796875,0.04339599609375,-0.00368118286132815,-0.0059356689453125,0.00485992431640625,0.014190673828125,0.0089607238769531,0.006317138671875,0.0113525390625,-0.0019416809082030998,0.051025390625,0.0472412109375,0.03076171875,-0.28125,0.005584716796875
6,-0.0555419921875,-0.01397705078125,-0.0269775390625,-0.011322021484375,-0.00018310546875,0.17578125,-0.17236328125,-0.814453125,-0.44140625,-0.0509033203125,0.0198974609375,0.034149169921875,0.01165771484375,-0.015380859375,-0.023773193359375,0.01116943359375,-0.0109710693359375,-0.010650634765625,0.0020160675048828,-0.00108337402343745,0.007568359375,0.01416015625,-0.01556396484375,0.0087127685546875,0.00775909423828125,0.02423095703125,-0.039306640625,-0.01739501953125,-0.0201416015625,-0.00178146362304685,-0.00214385986328125,0.0137939453125,-0.106689453125,0.0054473876953125,-0.02337646484375,-0.00225830078125,0.0290946960449219,0.013824462890625,-0.0093231201171875,-0.010223388671875
7,-0.02459716796875,0.018310546875,0.0020465850830078,0.016357421875,0.00403594970703125,-0.00640869140625,-0.093505859375,-0.0135498046875,-0.05712890625,0.00146675109863285,-0.00061225891113285,-0.012725830078125,-0.00366973876953125,-0.00114059448242185,-0.0066986083984375,0.00030517578125,-0.0019416809082030998,-0.00634765625,-0.014434814453125,0.0050973892211914,-0.02587890625,-0.014190673828125,-0.0019035339355468498,0.0017280578613280998,-0.000894546508789,0.03118896484375,-0.0032310485839844,-0.00049209594726565,0.001373291015625,0.0025367736816406,-0.0007686614990234,-0.0166015625,0.20361328125,0.724609375,0.03875732421875,0.05517578125,-0.00384521484375,-0.0369873046875,-0.010833740234375,0.00664138793945315
8,2.234375,-0.00095367431640625,2.078125,0.00482177734375,0.104736328125,-0.006744384765625,0.0538330078125,-0.00571441650390625,-0.0063934326171875,0.000885009765625,0.0013427734375,-0.010467529296875,-0.014373779296875,-0.04248046875,-0.01141357421875,-0.0017724037170410156,0.01800537109375,0.0056610107421875,0.005645751953125,0.0419921875,-0.0072021484375,-0.0012245178222655998,-0.002166748046875,-0.01373291015625,-0.0003700256347656,0.019287109375,0.02587890625,0.02093505859375,-0.0029449462890625,0.011749267578125,-0.000823974609375,0.0001869201660156,0.016754150390625,0.0010128021240234,-0.009033203125,0.0021095275878906,0.0007925033569336,-6.5803527832e-05,-0.0262451171875,-0.00237274169921875
9,0.049957275390625,-0.095947265625,0.01641845703125,0.0233154296875,0.0270538330078125,0.24169921875,0.009918212890625,-0.011444091796875,0.0037384033203125,0.058837890625,-0.01751708984375,-0.0478515625,0.0050048828125,-0.02880859375,-0.01800537109375,0.068359375,0.01177978515625,0.092041015625,-0.0028839111328125,0.012969970703125,0.0047264099121094,0.03289794921875,0.00458621978759765,-0.0206298828125,0.00232124328613285,0.00547027587890625,0.00579833984375,-0.0008602142333984,-7.62939453125e-06,-0.00396728515625,-0.006622314453125,-0.0019702911376953,0.00408172607421875,0.013885498046875,-0.00084829330444335,0.02392578125,0.01849365234375,0.019500732421875,0.0121612548828125,-0.275390625
